dynamic time in msek,amount of triples inserted,generation time in msek,dbsize in triples
777.963399887085,1001,3180.2470684051514,1980000
1526.8526077270508,2001,2656.6078662872314,1980000
2175.2727031707764,3001,2467.503309249878,1980000
7758.4216594696045,4001,1889.1501426696777,1980000
5028.1407833099365,5001,2052.2563457489014,1980000
68.10760498046875,1,1843.4221744537354,1990000
1225.6507873535156,1001,1836.778163909912,1990000
1716.6590690612793,2001,2005.6986808776855,1990000
1453.312873840332,3001,2172.856569290161,1990000
3113.9707565307617,4001,9532.546758651733,1990000
3274.1732597351074,5001,14819.063663482666,1990000
